Iteration	Cds	Chromosome	Downstream	Exon	Gene	Intergenic	Intron	RareAminoAcid	SpliceSiteAcceptor	SpliceSiteDonor	Transcript	Upstream	Utr3prime	Utr5prime
1952	0	10000	2931	2157	5007	3433	3568	0	291	275	5007	3235	396	316
1953	0	10000	2941	2193	5035	3359	3607	0	307	308	5035	3214	403	313
1954	0	10000	2959	2154	4996	3351	3619	0	301	318	4996	3189	361	328
1955	0	10000	2988	2127	5001	3463	3634	0	281	320	5001	3163	365	350
1956	0	10000	2959	2121	4889	3460	3541	0	306	318	4889	3098	389	328
1957	0	10000	2966	2151	4983	3359	3555	0	261	292	4983	3151	401	323
1958	0	10000	3022	2144	4897	3485	3479	0	277	313	4897	3215	364	343
1959	0	10000	3028	2131	4939	3482	3549	0	298	287	4939	3193	362	349
1960	0	10000	3025	2147	4919	3483	3508	0	261	283	4919	3170	393	345
1961	0	10000	2953	2132	4951	3399	3548	0	299	291	4951	3127	402	303
1962	0	10000	2989	2144	5042	3405	3642	0	288	304	5042	3163	388	345
1963	0	10000	3066	2144	4865	3508	3446	0	273	308	4865	3211	385	322
1964	0	10000	2989	2130	4911	3497	3505	0	275	318	4911	3168	378	319
1965	0	10000	2957	2140	4981	3356	3635	0	298	336	4981	3114	365	329
1966	0	10000	2947	2196	5021	3406	3593	0	317	296	5021	3143	381	345
1967	0	10000	2930	2225	5049	3420	3625	0	305	321	5049	3246	399	352
1968	0	10000	2912	2118	4931	3491	3512	0	262	301	4931	3196	376	324
1969	0	10000	3036	2211	5018	3431	3573	0	309	321	5018	3200	405	306
1970	0	10000	3034	2168	4892	3389	3508	0	304	299	4892	3163	410	332
1971	0	10000	2901	2144	4958	3415	3614	0	315	348	4958	3154	363	330
1972	0	10000	2908	2159	4885	3410	3487	0	290	307	4885	3168	391	326
1973	0	10000	3093	2154	4994	3459	3625	0	301	312	4994	3171	368	325
1974	0	10000	2905	2176	4963	3463	3548	0	274	341	4963	3132	397	330
1975	0	10000	2938	2149	4923	3463	3520	0	284	314	4923	3198	379	342
1976	0	10000	2861	2053	4904	3444	3572	0	285	270	4904	3091	402	303
1977	0	10000	2975	2116	4931	3502	3584	0	319	324	4931	3152	351	334
1978	0	10000	2969	2142	5004	3422	3588	0	304	278	5004	3186	391	351
1979	0	10000	3053	2162	4971	3515	3529	0	285	308	4971	3205	411	330
1980	0	10000	2965	2199	4873	3492	3417	0	275	298	4873	3189	388	339
1981	0	10000	2884	2120	4951	3419	3592	0	315	331	4951	3218	332	351
1982	0	10000	2948	2182	5025	3365	3577	0	288	315	5025	3116	397	329
1983	0	10000	2915	2154	4955	3444	3583	0	305	304	4955	3148	389	301
1984	0	10000	2929	2160	4942	3419	3517	0	293	282	4942	3090	409	331
1985	0	10000	2937	2123	4974	3450	3572	0	291	297	4974	3151	373	318
1986	0	10000	3006	2215	4951	3420	3491	0	288	287	4951	3258	402	333
1987	0	10000	3081	2237	5044	3397	3569	0	303	327	5044	3260	410	350
1988	0	10000	2944	2147	4938	3412	3511	0	269	313	4938	3147	366	324
1989	0	10000	2930	2167	4940	3402	3531	0	283	303	4940	3125	385	331
1990	0	10000	3006	2172	4935	3460	3540	0	306	314	4935	3174	405	304
1991	0	10000	2935	2126	4909	3477	3549	0	307	307	4909	3140	402	317
1992	0	10000	2937	2165	4904	3494	3481	0	273	305	4904	3207	397	325
1993	0	10000	2914	2105	4975	3408	3581	0	281	289	4975	3142	393	309
1994	0	10000	3017	2182	5011	3418	3620	0	293	338	5011	3158	387	331
1995	0	10000	2948	2123	4976	3438	3614	0	274	338	4976	3214	322	330
1996	0	10000	2950	2091	4924	3449	3562	0	303	279	4924	3048	378	305
1997	0	10000	2955	2103	4853	3485	3534	0	317	312	4853	3121	378	318
1998	0	10000	2992	2259	5040	3384	3569	0	328	298	5040	3183	424	346
1999	0	10000	2960	2117	5012	3422	3684	1	291	333	5012	3169	394	321
2000	0	10000	2984	2163	4990	3452	3552	0	277	291	4990	3148	412	353
2001	0	10000	2884	2081	4931	3442	3612	0	287	306	4931	3093	361	330
2002	0	10000	2993	2178	4870	3477	3472	0	317	311	4870	3237	412	355
2003	0	10000	2880	2132	4979	3386	3605	0	290	308	4979	3128	388	328
2004	0	10000	2992	2122	4846	3496	3418	0	286	297	4846	3167	380	335
2005	0	10000	3010	2220	5062	3358	3604	0	295	323	5062	3119	389	331
2006	0	10000	2985	2192	4963	3461	3515	0	297	311	4963	3206	394	338
2007	0	10000	2972	2159	4951	3435	3554	0	301	301	4951	3191	368	358
2008	0	10000	3016	2181	4985	3405	3568	0	298	316	4985	3186	406	314
2009	0	10000	3004	2165	4888	3488	3494	1	335	304	4888	3161	383	346
2010	0	10000	3019	2179	4982	3414	3531	0	259	309	4982	3117	397	357
2011	0	10000	2941	2156	4974	3372	3581	0	280	323	4974	3223	377	346
2012	0	10000	2960	2122	4957	3504	3553	0	273	273	4957	3141	401	344
2013	0	10000	2928	2135	4933	3446	3547	0	284	306	4933	3101	361	342
2014	0	10000	2983	2157	4939	3463	3513	0	290	293	4939	3219	381	329
2015	0	10000	3035	2137	4968	3456	3554	0	296	260	4968	3165	411	315
2016	0	10000	2921	2161	4973	3383	3587	0	306	304	4973	3216	365	333
2017	0	10000	2954	2202	5023	3391	3616	0	326	324	5023	3133	406	345
2018	0	10000	2984	2173	4950	3393	3557	0	305	306	4950	3107	366	336
2019	0	10000	2909	2148	4962	3432	3589	0	305	320	4962	3140	370	340
2020	0	10000	2959	2194	4973	3472	3572	0	322	301	4973	3129	390	319
2021	0	10000	2969	2165	4988	3411	3627	0	294	307	4988	3199	399	370
2022	0	10000	3000	2209	5025	3435	3548	0	273	302	5025	3215	404	320
2023	0	10000	3008	2155	4913	3443	3522	0	258	320	4913	3177	412	334
2024	0	10000	2942	2128	4925	3421	3516	0	272	284	4925	3194	381	343
2025	0	10000	2976	2248	5102	3289	3619	0	289	331	5102	3201	384	339
2026	0	10000	3012	2228	5025	3408	3586	0	331	331	5025	3264	381	366
2027	0	10000	2984	2158	4939	3437	3533	0	282	312	4939	3170	391	307
2028	0	10000	2974	2209	4973	3418	3526	0	284	340	4973	3228	381	354
2029	0	10000	3000	2191	5022	3408	3598	0	308	318	5022	3223	381	341
2030	0	10000	2967	2113	4830	3515	3488	0	289	309	4830	3161	365	338
2031	0	10000	2912	2158	4976	3406	3571	0	300	305	4976	3180	358	362
2032	0	10000	2958	2142	5000	3388	3588	0	283	281	5000	3198	374	325
2033	0	10000	2976	2166	4999	3422	3607	0	320	311	4999	3140	359	375
2034	0	10000	2947	2148	4957	3440	3545	0	279	329	4957	3122	368	354
2035	0	10000	2967	2130	4862	3503	3488	0	302	315	4862	3197	360	320
2036	0	10000	2929	2171	5015	3434	3612	0	295	315	5015	3147	354	331
2037	0	10000	3007	2208	4967	3398	3527	0	286	317	4967	3165	389	348
2038	0	10000	2997	2176	4923	3457	3493	0	308	288	4923	3164	401	327
2039	0	10000	2950	2109	4960	3372	3562	0	294	295	4960	3137	386	340
2040	0	10000	2972	2124	4946	3414	3563	0	272	295	4946	3088	386	322
2041	0	10000	2938	2165	4969	3427	3542	0	296	284	4969	3176	388	324
2042	0	10000	2948	2091	4985	3429	3616	0	293	275	4985	3190	377	319
2043	0	10000	2920	2098	4902	3444	3540	0	291	296	4902	3126	392	317
2044	0	10000	2994	2090	4941	3468	3550	0	284	281	4941	3149	348	328
2045	0	10000	3009	2121	4963	3500	3545	0	278	280	4963	3144	392	329
2046	0	10000	2942	2113	4980	3397	3611	0	291	313	4980	3147	371	341
2047	0	10000	3017	2181	5053	3386	3628	0	312	298	5053	3230	391	291
2048	0	10000	2984	2149	4988	3423	3534	0	293	271	4988	3125	426	328
2049	0	10000	2939	2147	4879	3500	3458	0	256	300	4879	3101	434	319
2050	0	10000	3011	2150	5034	3368	3670	0	306	300	5034	3197	363	350
2051	0	10000	2926	2148	5019	3394	3610	0	283	289	5019	3115	383	359
2052	0	10000	2958	2112	4948	3395	3513	0	273	287	4948	3205	381	318
2053	0	10000	2891	2127	4934	3435	3580	0	275	329	4934	3108	388	347
2054	0	10000	3019	2152	4953	3470	3568	0	309	311	4953	3205	378	354
2055	0	10000	2992	2169	4972	3389	3535	0	272	296	4972	3132	410	312
2056	0	10000	3069	2157	4868	3563	3474	0	306	304	4868	3260	418	326
2057	0	10000	3015	2176	5041	3421	3630	0	302	306	5041	3114	374	329
2058	0	10000	2984	2130	4965	3386	3552	0	281	299	4965	3154	388	307
2059	0	10000	3009	2190	4933	3452	3525	0	298	320	4933	3188	386	357
2060	0	10000	2977	2132	4922	3415	3489	0	271	291	4922	3184	367	335
2061	0	10000	3091	2260	5043	3340	3579	0	322	328	5043	3228	423	348
2062	0	10000	2990	2200	4949	3471	3501	0	298	292	4949	3225	407	352
2063	0	10000	2975	2171	5011	3423	3579	0	288	268	5011	3193	389	335
2064	0	10000	3029	2200	4907	3475	3438	0	279	277	4907	3209	412	355
2065	0	10000	2959	2180	5023	3417	3560	0	282	287	5023	3113	369	350
2066	0	10000	2930	2114	4885	3455	3524	0	297	306	4885	3120	337	352
2067	0	10000	3009	2196	5087	3404	3670	0	325	316	5087	3165	395	313
2068	0	10000	2937	2128	4914	3477	3541	0	297	319	4914	3169	401	347
2069	0	10000	2978	2198	4910	3463	3447	0	313	289	4910	3190	387	320
2070	0	10000	2945	2140	4873	3534	3503	0	259	326	4873	3183	406	313
2071	0	10000	2990	2189	5104	3355	3695	0	278	306	5104	3218	375	338
2072	0	10000	2986	2132	4976	3470	3604	0	284	324	4976	3204	393	335
2073	0	10000	2941	2117	4907	3431	3500	0	275	280	4907	3130	357	335
2074	0	10000	2937	2136	4945	3438	3511	0	282	274	4945	3159	391	321
2075	0	10000	3055	2248	5056	3415	3596	0	317	359	5056	3258	397	339
2076	0	10000	2963	2169	4946	3481	3530	0	282	299	4946	3158	403	321
2077	0	10000	2975	2160	4941	3481	3512	0	302	292	4941	3185	400	338
2078	0	10000	3040	2261	5035	3393	3504	0	281	307	5035	3207	420	357
2079	0	10000	2937	2098	4883	3467	3552	0	287	296	4883	3151	358	329
2080	0	10000	2938	2105	4930	3450	3597	0	325	298	4930	3141	371	359
2081	0	10000	2999	2156	4956	3427	3552	0	288	314	4956	3163	402	322
2082	0	10000	2970	2151	4943	3482	3534	0	318	313	4943	3203	391	311
2083	0	10000	2896	2134	4873	3485	3475	0	286	281	4873	3176	374	301
2084	0	10000	2964	2125	5013	3370	3629	0	274	312	5013	3150	381	314
2085	0	10000	2931	2131	5034	3414	3638	0	310	289	5034	3161	382	333
2086	0	10000	2883	2103	4928	3449	3563	0	303	280	4928	3167	358	348
2087	0	10000	3041	2197	5012	3452	3549	0	307	299	5012	3266	409	341
2088	0	10000	2881	2108	4910	3441	3533	0	299	309	4910	3118	373	320
2089	0	10000	2910	2088	4852	3459	3475	0	285	277	4852	3102	342	323
2090	0	10000	2921	2094	4931	3364	3520	0	241	314	4931	3156	374	334
2091	0	10000	2963	2142	4920	3445	3549	0	318	347	4920	3180	391	334
2092	0	10000	2960	2133	4946	3398	3532	0	284	275	4946	3072	388	333
2093	0	10000	2905	2065	4852	3543	3485	0	271	281	4852	3103	402	336
2094	0	10000	2938	2119	4953	3429	3565	0	271	308	4953	3180	377	338
2095	0	10000	2961	2111	4991	3420	3618	0	319	285	4991	3278	348	337
2096	0	10000	2931	2218	5019	3390	3555	0	277	306	5019	3151	414	325
2097	0	10000	2968	2167	4980	3464	3585	0	310	298	4980	3195	402	341
2098	0	10000	2922	2080	4905	3498	3584	0	303	306	4905	3185	377	315
2099	0	10000	2941	2149	4972	3383	3567	0	289	320	4972	3124	378	332
2100	0	10000	2971	2177	4934	3476	3545	0	302	322	4934	3192	400	353
2101	0	10000	3003	2242	5028	3398	3607	0	320	309	5028	3194	387	345
2102	0	10000	3019	2185	4957	3532	3541	0	301	294	4957	3217	368	345
2103	0	10000	3001	2134	4966	3409	3581	0	284	320	4966	3211	359	315
2104	0	10000	3009	2167	4893	3571	3506	0	302	317	4893	3177	375	336
2105	0	10000	2927	2073	4933	3436	3581	0	294	285	4933	3128	365	291
2106	0	10000	3041	2222	5084	3391	3620	0	287	303	5084	3183	407	336
2107	0	10000	2899	2069	4935	3462	3591	0	291	296	4935	3163	372	314
2108	0	10000	3025	2152	4982	3503	3585	0	278	326	4982	3209	416	323
2109	0	10000	3000	2088	4870	3540	3513	0	272	297	4870	3179	386	308
2110	0	10000	2969	2108	4975	3477	3609	0	289	289	4975	3204	387	336
2111	0	10000	2945	2106	4967	3421	3598	0	277	285	4967	3141	384	323
2112	0	10000	2956	2104	4944	3406	3619	0	277	329	4944	3166	363	307
2113	0	10000	2977	2188	4983	3420	3579	0	306	342	4983	3184	366	314
2114	0	10000	3081	2291	4982	3440	3493	0	350	326	4982	3141	373	373
2115	0	10000	2966	2176	4918	3472	3499	0	298	277	4918	3120	429	332
2116	0	10000	2928	2058	4994	3397	3659	0	278	312	4994	3221	357	324
2117	0	10000	2911	2142	4993	3475	3603	0	273	295	4993	3168	368	385
2118	0	10000	2955	2122	4947	3437	3560	0	273	302	4947	3185	375	306
2119	0	10000	3005	2197	5034	3438	3602	0	281	314	5034	3203	430	325
2120	0	10000	2988	2087	4950	3435	3600	0	293	294	4950	3101	355	326
2121	0	10000	2966	2125	4958	3443	3572	0	267	321	4958	3189	405	320
2122	0	10000	2980	2192	4999	3387	3584	0	310	334	4999	3193	388	340
2123	0	10000	2966	2128	4944	3470	3584	0	315	313	4944	3111	362	302
2124	0	10000	3026	2141	4955	3451	3604	0	305	329	4955	3167	383	316
2125	0	10000	2959	2176	4975	3461	3543	0	266	311	4975	3204	426	361
2126	0	10000	2983	2123	4872	3567	3477	0	280	290	4872	3195	401	302
2127	0	10000	2891	2072	4972	3430	3649	0	271	322	4972	3203	362	312
2128	0	10000	2949	2190	4967	3456	3568	0	309	308	4967	3235	390	352
2129	0	10000	2956	2149	4976	3424	3536	0	294	291	4976	3148	394	318
2130	0	10000	3005	2212	5006	3435	3574	0	302	307	5006	3187	396	330
2131	0	10000	2953	2145	4917	3406	3517	0	301	295	4917	3146	399	314
2132	0	10000	3050	2194	4969	3401	3539	0	284	307	4969	3135	403	322
2133	0	10000	2869	2092	4976	3351	3635	0	275	331	4976	3085	370	304
2134	0	10000	2994	2134	4922	3422	3513	0	268	318	4922	3210	360	341
2135	0	10000	2954	2128	4976	3408	3568	0	304	290	4976	3094	343	316
2136	0	10000	2978	2279	5141	3279	3628	0	300	313	5141	3238	403	342
2137	0	10000	3005	2218	5084	3267	3652	0	335	317	5084	3185	376	331
2138	0	10000	2899	2125	4863	3437	3466	0	262	302	4863	3156	381	331
2139	0	10000	2992	2189	5011	3451	3554	0	304	291	5011	3201	355	338
2140	0	10000	3000	2151	4886	3507	3521	0	316	315	4886	3172	372	374
2141	0	10000	2998	2121	4964	3412	3613	1	302	321	4964	3172	385	319
2142	0	10000	3004	2145	4956	3494	3577	0	308	287	4956	3156	393	327
2143	0	10000	2995	2167	4956	3409	3518	0	289	296	4956	3176	368	328
2144	0	10000	2943	2166	4925	3443	3488	0	312	263	4925	3171	388	327
2145	0	10000	3031	2175	4986	3461	3556	0	296	275	4986	3194	418	330
2146	0	10000	2950	2146	4996	3419	3606	1	282	342	4996	3127	344	347
2147	0	10000	3002	2076	4871	3566	3521	0	293	293	4871	3105	384	306
2148	0	10000	2949	2149	4930	3456	3555	0	309	300	4930	3155	338	326
2149	0	10000	2962	2119	4961	3421	3576	0	298	304	4961	3140	350	306
2150	0	10000	3056	2190	5017	3430	3616	0	308	306	5017	3170	384	357
2151	0	10000	2973	2118	4914	3423	3525	0	274	285	4914	3141	398	320
2152	0	10000	3040	2188	4968	3462	3499	0	282	323	4968	3220	375	332
2153	0	10000	2970	2093	4998	3351	3650	0	292	295	4998	3181	393	320
2154	0	10000	2998	2140	4958	3364	3573	0	299	288	4958	3234	380	340
2155	0	10000	3003	2155	4951	3442	3560	0	308	302	4951	3170	399	298
2156	0	10000	2984	2197	5003	3374	3579	0	311	324	5003	3206	376	350
2157	0	10000	2946	2171	5005	3428	3586	0	289	306	5005	3161	392	325
2158	0	10000	2922	2116	4923	3452	3494	0	269	288	4923	3152	383	321
2159	0	10000	2963	2125	4918	3410	3538	0	279	312	4918	3233	381	342
2160	0	10000	3005	2176	5020	3365	3598	0	309	305	5020	3192	393	358
2161	0	10000	2954	2152	5053	3402	3638	0	284	296	5053	3199	396	322
2162	0	10000	2958	2091	4940	3416	3602	0	296	281	4940	3123	371	320
2163	0	10000	3029	2146	5012	3417	3599	0	301	292	5012	3130	343	320
2164	0	10000	2964	2164	4950	3395	3540	0	299	300	4950	3207	348	343
2165	0	10000	2974	2211	5067	3327	3598	0	269	335	5067	3215	383	345
2166	0	10000	2989	2150	4944	3485	3511	0	290	291	4944	3135	352	323
2167	0	10000	2983	2140	4991	3454	3582	0	287	314	4991	3230	380	330
2168	0	10000	2969	2097	4928	3398	3560	0	286	280	4928	3077	416	326
2169	0	10000	3031	2178	4932	3472	3509	0	298	312	4932	3181	371	346
2170	0	10000	3147	2261	5064	3443	3569	1	293	338	5064	3288	416	342
2171	0	10000	2929	2145	4929	3459	3533	0	293	297	4929	3148	394	313
2172	0	10000	2976	2151	4979	3363	3564	0	279	310	4979	3193	396	323
2173	0	10000	2953	2202	5004	3391	3606	0	315	316	5004	3190	386	360
2174	0	10000	3027	2197	4987	3472	3566	0	316	343	4987	3166	397	350
2175	0	10000	2958	2141	4998	3429	3567	0	288	273	4998	3194	390	323
2176	0	10000	2977	2150	4952	3446	3506	0	276	293	4952	3193	378	313
2177	0	10000	2978	2164	4950	3455	3555	0	311	333	4950	3161	409	325
2178	0	10000	2915	2163	4935	3516	3517	0	283	303	4935	3174	428	331
2179	0	10000	3026	2176	4976	3404	3522	0	291	293	4976	3191	397	297
2180	0	10000	3033	2158	4931	3474	3507	0	284	309	4931	3211	380	331
2181	0	10000	2964	2195	5033	3365	3615	0	280	312	5033	3187	407	342
2182	0	10000	2897	2116	4948	3442	3580	0	289	291	4948	3117	410	318
2183	0	10000	2963	2088	4930	3380	3569	0	284	272	4930	3150	380	314
2184	0	10000	2969	2109	4971	3416	3631	0	315	310	4971	3176	352	333
2185	0	10000	3044	2226	5012	3425	3539	0	301	281	5012	3306	380	364
2186	0	10000	2977	2145	4951	3419	3565	0	292	303	4951	3114	397	326
2187	0	10000	2897	2092	4882	3464	3504	0	296	284	4882	3163	362	312
2188	0	10000	2967	2235	5025	3450	3578	0	296	323	5025	3196	413	346
2189	0	10000	3001	2102	4965	3408	3611	0	285	291	4965	3137	375	313
2190	0	10000	3057	2132	4940	3485	3476	0	282	260	4940	3167	405	337
2191	0	10000	2977	2160	4983	3430	3578	0	293	305	4983	3233	404	333
2192	0	10000	2964	2112	4892	3462	3492	0	297	302	4892	3150	368	302
2193	0	10000	2964	2154	5023	3409	3643	0	295	311	5023	3198	385	330
2194	0	10000	2954	2145	4900	3459	3487	0	301	293	4900	3224	388	316
2195	0	10000	2940	2123	4913	3443	3546	0	258	337	4913	3136	385	329
2196	0	10000	2938	2083	4927	3374	3544	0	292	266	4927	3129	385	326
2197	0	10000	3028	2234	5030	3417	3543	0	312	294	5030	3193	437	339
2198	0	10000	2972	2178	4976	3439	3545	0	290	299	4976	3149	425	330
2199	0	10000	2992	2206	5044	3385	3613	0	290	314	5044	3186	404	353
2200	0	10000	3025	2116	4997	3431	3580	0	271	269	4997	3166	387	339
2201	0	10000	2879	2153	4886	3548	3502	0	289	321	4886	3214	363	319
2202	0	10000	2917	2193	4938	3478	3490	0	295	295	4938	3127	392	321
2203	0	10000	3025	2164	5017	3417	3585	0	281	294	5017	3201	400	333
2204	0	10000	2975	2114	4889	3545	3470	0	284	267	4889	3214	379	347
2205	0	10000	2972	2202	5006	3372	3585	0	295	287	5006	3225	401	331
2206	0	10000	2978	2115	4885	3413	3526	0	308	287	4885	3205	377	342
2207	0	10000	2910	2095	4935	3377	3561	0	286	310	4935	3079	360	320
2208	0	10000	2995	2088	4866	3507	3502	0	253	281	4866	3187	365	323
2209	0	10000	3092	2223	5029	3392	3571	0	304	304	5029	3271	398	343
2210	0	10000	2970	2153	4919	3439	3494	0	280	302	4919	3108	374	324
2211	0	10000	2935	2180	4988	3425	3536	0	291	298	4988	3194	393	313
2212	0	10000	2982	2161	4956	3459	3536	0	306	297	4956	3086	397	342
2213	0	10000	2957	2176	4990	3449	3564	0	282	301	4990	3106	409	328
2214	0	10000	2931	2126	4962	3407	3539	0	276	299	4962	3148	387	302
2215	0	10000	2934	2145	4921	3426	3467	0	267	294	4921	3215	422	326
2216	0	10000	3026	2185	5033	3433	3602	0	290	313	5033	3214	382	362
2217	0	10000	2954	2154	5033	3418	3624	0	302	260	5033	3128	411	346
2218	0	10000	2968	2174	4994	3384	3568	0	272	283	4994	3094	400	329
2219	0	10000	3034	2187	4974	3439	3553	0	289	313	4974	3102	405	320
2220	0	10000	3019	2202	4985	3410	3575	0	321	313	4985	3172	385	362
2221	0	10000	2944	2145	4958	3426	3548	0	293	304	4958	3140	379	338
2222	0	10000	3084	2234	5128	3317	3652	0	321	311	5128	3250	397	339
2223	0	10000	2953	2162	4894	3487	3448	0	287	297	4894	3115	419	322
2224	0	10000	2950	2199	4957	3488	3506	0	284	322	4957	3147	425	338
2225	0	10000	2902	2080	4822	3501	3504	0	269	270	4822	3042	371	319
2226	0	10000	2969	2189	4905	3446	3483	0	292	305	4905	3228	395	336
2227	0	10000	2998	2154	4883	3449	3483	0	292	312	4883	3133	357	307
2228	0	10000	3014	2201	4994	3426	3544	0	301	296	4994	3176	412	323
2229	0	10000	2998	2115	5020	3416	3642	0	270	318	5020	3198	382	333
2230	0	10000	2930	2117	4905	3457	3486	0	288	304	4905	3143	355	326
2231	0	10000	2826	2159	5053	3354	3649	0	286	323	5053	3122	390	335
2232	0	10000	3029	2109	4929	3448	3575	0	315	314	4929	3215	384	329
2233	0	10000	2839	2069	4965	3393	3650	0	293	288	4965	3083	373	297
2234	0	10000	3048	2181	5028	3358	3590	0	300	280	5028	3135	407	332
2235	0	10000	2960	2140	4849	3477	3471	0	275	301	4849	3155	397	335
2236	0	10000	2943	2176	4992	3407	3561	0	272	306	4992	3138	404	324
2237	0	10000	2939	2185	5015	3416	3573	0	292	301	5015	3127	417	314
2238	0	10000	2953	2155	4926	3415	3504	0	271	318	4926	3151	346	320
2239	0	10000	2965	2151	4984	3453	3593	0	318	300	4984	3170	376	329
2240	0	10000	2948	2136	4973	3432	3558	0	283	315	4973	3204	376	340
2241	0	10000	2861	2105	4868	3502	3527	0	275	308	4868	3100	387	345
2242	0	10000	2984	2194	4938	3430	3498	0	271	302	4938	3163	417	331
2243	0	10000	2969	2169	4907	3441	3478	0	303	318	4907	3139	395	332
2244	0	10000	2980	2165	4956	3446	3503	0	297	282	4956	3182	394	345
2245	0	10000	2953	2119	5028	3428	3630	0	263	316	5028	3144	362	346
2246	0	10000	2910	2192	4942	3412	3508	0	281	322	4942	3086	357	348
2247	0	10000	2957	2094	4869	3481	3521	0	300	289	4869	3116	369	322
2248	0	10000	2981	2185	4939	3417	3500	0	285	293	4939	3122	379	360
2249	0	10000	3030	2140	4995	3425	3597	0	296	302	4995	3108	394	349
2250	0	10000	2931	2205	4926	3429	3481	0	282	307	4926	3184	406	358
2251	0	10000	2900	2139	4855	3482	3437	0	281	280	4855	3109	372	344
2252	0	10000	2993	2183	5063	3310	3599	0	277	310	5063	3182	371	343
2253	0	10000	2945	2135	4919	3439	3531	0	299	309	4919	3245	355	328
2254	0	10000	2962	2143	4907	3442	3493	0	280	330	4907	3127	403	323
2255	0	10000	2966	2145	4883	3540	3470	0	278	291	4883	3185	407	291
2256	0	10000	2985	2147	4975	3452	3586	0	299	324	4975	3188	395	340
2257	0	10000	2984	2181	4980	3365	3538	0	288	303	4980	3120	397	327
2258	0	10000	3004	2207	4998	3421	3565	0	292	314	4998	3130	413	313
2259	0	10000	2905	2162	4962	3386	3565	0	305	291	4962	3182	354	356
2260	0	10000	3017	2201	5024	3364	3620	0	319	327	5024	3175	397	352
2261	0	10000	2965	2139	4972	3386	3571	0	271	319	4972	3226	375	334
2262	0	10000	2945	2167	4979	3414	3572	0	300	304	4979	3197	403	335
2263	0	10000	3002	2216	4984	3410	3532	0	295	293	4984	3145	391	337
2264	0	10000	2960	2181	5000	3403	3547	0	273	302	5000	3270	420	322
2265	0	10000	2964	2123	4910	3470	3519	1	319	284	4910	3123	388	321
2266	0	10000	2949	2164	5021	3447	3615	0	309	319	5021	3135	373	338
2267	0	10000	2927	2145	4925	3422	3534	0	304	300	4925	3165	368	329
2268	0	10000	2884	2090	4963	3397	3597	0	257	316	4963	3133	343	302
2269	0	10000	2966	2119	4958	3413	3581	0	294	300	4958	3124	405	315
2270	0	10000	2905	2137	4956	3430	3538	0	254	302	4956	3121	375	375
2271	0	10000	2927	2097	4924	3427	3563	0	303	306	4924	3110	376	301
2272	0	10000	3000	2143	4947	3425	3553	0	284	299	4947	3174	403	315
2273	0	10000	2938	2178	4959	3413	3530	0	278	276	4959	3151	364	333
2274	0	10000	3015	2119	4930	3501	3572	0	285	312	4930	3134	382	331
2275	0	10000	2962	2154	4904	3459	3487	0	288	298	4904	3226	396	338
2276	0	10000	2960	2144	4935	3518	3539	0	274	298	4935	3247	377	322
2277	0	10000	3033	2192	5049	3372	3626	0	293	310	5049	3186	391	308
2278	0	10000	3025	2147	4946	3427	3564	0	314	325	4946	3107	360	340
2279	0	10000	3012	2183	5013	3365	3595	0	282	294	5013	3134	420	335
2280	0	10000	3018	2197	4920	3448	3474	0	278	307	4920	3154	376	337
2281	0	10000	3004	2166	4989	3465	3588	0	283	326	4989	3226	374	331
2282	0	10000	2975	2138	4943	3454	3564	0	301	308	4943	3122	381	343
2283	0	10000	2889	2150	4956	3457	3520	0	278	296	4956	3119	427	303
2284	0	10000	2938	2095	5033	3415	3676	0	258	308	5033	3117	401	335
2285	0	10000	3049	2152	4980	3548	3568	0	293	303	4980	3208	387	317
2286	0	10000	3013	2234	4971	3433	3533	0	314	320	4971	3197	355	339
2287	0	10000	2940	2128	4886	3492	3492	0	294	286	4886	3167	390	304
2288	0	10000	2985	2184	4982	3480	3524	0	278	271	4982	3107	377	345
2289	0	10000	2971	2110	4958	3473	3573	0	281	285	4958	3171	396	328
2290	0	10000	3030	2233	5070	3339	3591	0	278	315	5070	3223	394	328
2291	0	10000	2917	2123	4940	3471	3610	0	290	315	4940	3212	353	331
2292	0	10000	3026	2164	5063	3399	3641	0	285	310	5063	3122	371	347
2293	0	10000	3057	2179	4996	3416	3531	0	270	270	4996	3233	445	345
2294	0	10000	2943	2223	5025	3354	3546	0	275	317	5025	3069	389	341
2295	0	10000	2944	2198	5040	3367	3555	0	267	305	5040	3192	391	337
2296	0	10000	2945	2171	4945	3402	3581	0	307	331	4945	3135	419	337
2297	0	10000	2991	2176	4960	3360	3549	0	331	326	4960	3199	401	333
2298	0	10000	2960	2065	4895	3477	3528	0	291	281	4895	3166	354	302
2299	0	10000	3135	2237	4997	3519	3551	0	351	310	4997	3301	419	352
2300	0	10000	2935	2104	4958	3429	3605	0	289	317	4958	3210	378	353
2301	0	10000	3015	2162	4876	3509	3470	0	293	289	4876	3176	406	344
2302	0	10000	2995	2184	4971	3348	3539	0	305	305	4971	3262	371	327
2303	0	10000	3044	2240	5069	3411	3628	0	323	317	5069	3178	396	333
2304	0	10000	2938	2178	4979	3386	3596	0	301	309	4979	3066	397	343
2305	0	10000	2923	2187	4878	3425	3501	0	315	334	4878	3143	391	340
2306	0	10000	2966	2166	4918	3436	3492	0	280	317	4918	3155	373	312
2307	0	10000	2957	2144	4887	3546	3520	0	328	335	4887	3232	348	345
