
Totals:
	count	size	type
	15222	87017182	Gene
	62618	29426676	Exon
	50998	101996	SpliceSiteDonor
	12914	61982156	Transcript
	48988	97976	SpliceSiteAcceptor
	15	168736537	Chromosome
	11650	56792611	Intergenic
	44888	48139325	Intron
	19709	3403061	Utr5prime
	57126	22557669	Cds
	3	9	RareAminoAcid
	7691	38433567	Upstream
	13239	4531603	Utr3prime
	7327	36617812	Downstream
Iteration	Cds	Chromosome	Downstream	Exon	Gene	Intergenic	Intron	RareAminoAcid	SpliceSiteAcceptor	SpliceSiteDonor	Transcript	Upstream	Utr3prime	Utr5prime
4989	0	1000	665	426	550	321	1188	0	85	87	1456	655	72	29
4990	0	1000	791	464	512	334	1057	0	68	87	1366	748	57	63
4991	0	1000	758	381	508	351	965	0	53	41	1253	748	59	39
4992	0	1000	701	468	531	348	1134	0	65	120	1428	843	97	71
4993	0	1000	757	487	500	352	1005	0	77	96	1322	766	97	46
4994	0	1000	826	551	509	336	1048	0	77	156	1369	868	80	143
4995	0	1000	802	419	497	351	951	0	60	78	1235	718	64	60
4996	0	1000	778	547	502	345	1124	0	80	125	1466	828	99	57
4997	0	1000	684	421	520	333	1060	0	62	70	1349	806	71	66
4998	0	1000	949	519	544	341	1020	0	87	109	1346	796	95	78
4999	0	1000	688	512	538	318	1222	0	82	91	1561	845	110	86
5000	0	1000	804	500	537	337	1067	0	62	55	1450	756	123	79
5001	0	1000	760	439	513	349	1084	0	80	60	1382	754	70	62
5002	0	1000	838	534	536	349	1019	0	96	88	1370	719	96	60
5003	0	1000	777	438	529	339	949	0	53	56	1281	755	89	49
5004	0	1000	865	523	530	372	1070	0	95	75	1425	916	68	59
5005	0	1000	696	360	515	351	1075	0	50	37	1349	740	92	45
5006	0	1000	747	406	517	344	1069	0	50	88	1344	807	40	61
5007	0	1000	876	464	549	344	1054	0	66	97	1374	855	108	59
5008	0	1000	644	438	543	323	1311	0	99	63	1590	751	65	51
5009	0	1000	735	429	505	352	979	0	34	63	1315	865	53	74
5010	0	1000	679	430	509	357	1017	0	85	61	1301	748	101	53
5011	0	1000	763	459	520	331	948	0	79	53	1275	719	92	42
5012	0	1000	684	344	506	330	1188	0	44	32	1457	758	55	54
5013	0	1000	766	472	526	350	1129	0	98	55	1450	899	90	44
5014	0	1000	791	463	555	334	1242	0	70	84	1553	732	89	43
5015	0	1000	785	503	519	354	1020	0	54	69	1402	810	81	69
5016	0	1000	778	412	525	354	1200	0	61	38	1513	808	60	41
5017	0	1000	772	393	503	359	1101	0	40	72	1383	782	86	49
5018	0	1000	699	426	530	315	1020	0	45	48	1355	783	66	53
5019	0	1000	806	428	518	359	1049	0	46	81	1351	859	83	71
5020	0	1000	772	475	537	338	1092	0	55	104	1412	833	54	67
5021	0	1000	767	421	554	339	1045	0	42	78	1347	885	93	62
5022	0	1000	731	422	500	333	1203	0	61	66	1502	750	85	57
5023	0	1000	830	472	503	354	1063	0	61	76	1403	811	84	70
5024	0	1000	799	509	542	352	975	0	82	99	1308	772	93	52
5025	0	1000	759	566	526	335	1127	0	53	62	1578	781	79	124
5026	0	1000	788	520	528	355	1024	0	99	89	1360	705	77	56
5027	0	1000	795	462	558	308	1010	0	48	56	1369	780	60	55
5028	0	1000	918	559	540	340	1030	0	76	54	1466	780	99	59
5029	0	1000	800	572	532	347	1049	0	60	65	1500	784	77	118
5030	0	1000	814	426	521	331	1043	0	61	83	1326	786	85	45
5031	0	1000	732	486	549	328	1067	0	54	92	1407	712	43	59
5032	0	1000	692	438	496	362	1116	0	75	84	1402	697	68	58
5033	0	1000	709	459	495	371	1075	0	75	57	1406	743	68	53
5034	0	1000	791	410	519	345	1081	0	55	66	1375	802	75	41
5035	0	1000	758	433	545	336	1003	0	47	41	1349	767	71	80
5036	0	1000	859	517	543	310	1089	0	64	90	1454	799	98	72
5037	0	1000	844	492	565	319	1154	0	81	66	1499	805	101	46
5038	0	1000	788	414	499	360	1093	0	57	62	1391	687	56	45
5039	0	1000	745	491	541	344	1263	0	68	72	1617	847	60	57
5040	0	1000	767	543	521	339	1080	0	62	42	1527	753	92	51
5041	0	1000	877	496	522	345	1052	0	87	67	1396	815	76	73
5042	0	1000	755	497	487	387	866	0	50	90	1225	838	72	57
5043	0	1000	690	462	528	335	1011	0	81	60	1342	757	74	67
5044	0	1000	747	419	528	365	1062	0	42	28	1413	895	66	72
5045	0	1000	760	409	513	357	1039	0	31	37	1382	733	100	36
5046	0	1000	777	561	571	319	1084	0	70	77	1498	842	78	72
5047	0	1000	808	412	501	365	955	0	20	80	1271	666	70	53
5048	0	1000	778	466	526	346	950	0	71	94	1254	713	73	62
5049	0	1000	808	467	520	368	1055	0	74	65	1405	749	114	58
5050	0	1000	789	477	541	327	1012	0	69	73	1348	704	103	44
5051	0	1000	800	459	512	343	909	0	49	50	1269	768	80	63
5052	0	1000	760	405	521	359	1098	0	54	76	1378	717	61	47
5053	0	1000	830	445	507	357	1113	0	79	74	1405	829	48	69
5054	0	1000	741	465	526	333	1000	0	33	63	1374	735	103	61
5055	0	1000	754	517	545	307	1016	0	84	60	1389	774	84	73
5056	0	1000	858	443	510	352	1294	0	80	84	1584	821	64	51
5057	0	1000	693	398	516	374	1219	0	39	55	1523	758	58	45
5058	0	1000	728	440	510	350	997	0	83	68	1286	757	82	47
5059	0	1000	714	484	514	329	1020	0	78	52	1382	760	101	49
5060	0	1000	816	427	527	347	1046	0	37	46	1390	690	69	63
5061	0	1000	726	521	507	362	1010	0	82	76	1376	762	90	66
5062	0	1000	802	446	523	352	1090	0	58	62	1421	753	104	52
5063	0	1000	706	419	499	333	1108	0	70	60	1404	755	78	40
5064	0	1000	761	494	533	347	935	0	73	74	1282	829	101	57
5065	0	1000	758	457	550	318	1056	0	91	61	1361	766	67	48
5066	0	1000	735	477	522	355	1156	0	159	145	1347	742	63	105
5067	0	1000	816	511	536	357	1001	0	50	58	1405	834	95	90
5068	0	1000	859	464	541	340	1071	0	60	49	1427	786	110	58
5069	0	1000	730	381	515	352	1031	0	53	46	1315	799	51	53
5070	0	1000	628	486	523	359	1018	0	72	60	1377	746	95	64
5071	0	1000	705	430	525	328	1018	0	34	70	1347	622	67	37
5072	0	1000	817	486	548	350	1181	0	93	67	1522	770	68	85
5073	0	1000	752	595	536	342	1017	0	59	105	1454	714	104	141
5074	0	1000	676	456	543	339	1053	0	44	54	1412	770	65	64
5075	0	1000	725	387	499	349	920	0	63	43	1201	821	118	30
5076	0	1000	750	423	534	327	1123	0	50	60	1436	803	61	56
5077	0	1000	718	433	534	348	1147	0	97	58	1454	855	72	70
5078	0	1000	728	497	506	351	1180	0	86	87	1508	700	73	54
5079	0	1000	777	431	526	339	1153	0	74	51	1467	690	88	58
5080	0	1000	794	468	539	328	1024	0	76	61	1355	753	82	40
5081	0	1000	651	456	532	347	1092	0	73	88	1398	740	109	33
5082	0	1000	742	542	525	334	1080	0	65	65	1492	813	52	57
5083	0	1000	763	446	528	329	1013	0	46	46	1367	744	106	45
5084	0	1000	712	523	539	337	1188	0	125	67	1520	810	59	44
5085	0	1000	789	501	502	349	1028	0	66	68	1395	787	158	56
5086	0	1000	803	408	528	347	1035	0	52	54	1340	765	73	47
5087	0	1000	705	492	525	347	1109	0	80	99	1422	713	71	50
5088	0	1000	758	458	513	346	839	0	26	45	1228	787	104	85
5089	0	1000	818	438	521	347	1060	0	59	73	1366	749	62	27
5090	0	1000	732	455	532	314	1055	0	77	70	1365	790	80	65
5091	0	1000	672	399	505	342	1079	0	56	75	1347	650	57	49
5092	0	1000	742	412	493	366	1058	0	56	59	1355	733	76	57
5093	0	1000	765	478	528	343	1043	0	39	76	1407	739	67	50
5094	0	1000	664	430	494	362	939	0	65	68	1253	730	77	40
5095	0	1000	731	467	537	341	1236	0	142	44	1518	751	79	36
5096	0	1000	822	452	529	350	1149	0	58	64	1483	745	80	52
5097	0	1000	795	424	546	331	1052	1	80	36	1363	835	81	76
5098	0	1000	728	426	528	341	1097	0	45	58	1420	708	83	34
5099	0	1000	809	572	527	355	1075	0	80	107	1460	709	96	53
5100	0	1000	718	483	506	331	1090	0	92	50	1431	797	96	41
5101	0	1000	757	453	543	329	1362	0	48	73	1694	657	75	45
5102	0	1000	762	421	510	352	1145	0	68	62	1437	626	107	33
5103	0	1000	767	513	561	309	1065	0	87	110	1396	695	92	53
5104	0	1000	744	409	513	346	1186	0	57	73	1466	717	60	47
5105	0	1000	708	530	529	347	1101	0	80	75	1477	764	114	32
5106	0	1000	820	505	547	333	1100	0	57	72	1479	792	76	82
5107	0	1000	726	492	543	332	1127	0	66	50	1504	833	111	60
5108	0	1000	743	471	532	346	1034	0	105	67	1335	816	118	60
5109	0	1000	798	450	506	376	945	0	53	86	1258	775	108	35
5110	0	1000	688	498	545	329	1215	0	77	107	1531	712	99	75
5111	0	1000	807	519	535	338	1087	0	68	81	1458	783	103	57
5112	0	1000	836	436	532	338	1023	0	80	66	1320	759	42	66
5113	0	1000	689	505	505	350	1054	0	62	82	1415	693	91	39
5114	0	1000	750	410	539	337	1072	0	76	64	1350	861	91	49
5115	0	1000	768	544	516	353	1068	0	59	79	1474	775	84	127
5116	0	1000	785	467	522	358	1030	0	91	53	1356	747	80	45
5117	0	1000	852	401	526	347	1192	0	73	58	1468	778	50	65
5118	0	1000	813	440	498	377	915	0	57	75	1223	812	56	60
5119	0	1000	838	476	509	375	968	0	68	59	1317	767	129	74
5120	0	1000	820	471	521	346	953	0	67	47	1313	883	122	47
5121	0	1000	720	443	497	346	1106	0	66	83	1400	777	81	63
5122	0	1000	729	471	513	340	1123	0	96	78	1422	674	60	71
5123	0	1000	775	443	493	378	980	0	63	71	1290	720	75	71
5124	0	1000	795	455	525	355	1094	0	65	59	1434	797	83	64
5125	0	1000	814	445	556	339	1096	0	64	69	1412	769	69	49
5126	0	1000	752	474	524	346	1030	0	108	85	1315	737	75	64
5127	0	1000	757	465	517	321	993	0	75	104	1279	766	79	47
5128	0	1000	855	476	524	348	1122	0	74	67	1458	842	85	52
5129	0	1000	751	397	538	322	1171	0	52	81	1461	795	61	57
5130	0	1000	841	462	531	348	1059	0	66	65	1391	765	58	58
5131	0	1000	767	482	525	371	1129	0	78	54	1485	793	113	74
5132	0	1000	809	497	513	336	1000	0	75	83	1339	785	73	57
5133	0	1000	776	500	531	333	1044	0	95	84	1366	839	84	59
5134	0	1000	817	444	519	332	1079	0	70	87	1369	790	62	64
5135	0	1000	886	468	512	359	909	0	52	67	1258	742	67	84
5136	0	1000	809	382	530	354	1025	0	65	47	1295	767	77	51
5137	0	1000	742	496	555	297	977	0	64	66	1343	787	101	41
5138	0	1000	775	512	517	348	978	0	49	41	1410	728	88	50
5139	0	1000	772	501	521	356	1035	0	61	69	1410	800	74	82
5140	0	1000	762	389	511	342	1040	0	65	47	1318	637	58	68
5141	0	1000	694	390	501	356	992	0	53	53	1279	742	66	60
5142	0	1000	808	447	550	306	1062	0	58	71	1380	768	57	86
5143	0	1000	746	390	509	356	1087	0	75	55	1347	750	65	52
5144	0	1000	761	439	508	353	1037	0	68	58	1356	789	71	50
5145	0	1000	709	423	550	333	1251	0	56	61	1559	793	93	40
5146	0	1000	830	477	526	344	1197	0	54	51	1570	739	92	52
5147	0	1000	742	475	509	360	1039	0	81	77	1357	830	103	48
5148	0	1000	773	459	539	330	1081	0	67	44	1429	753	81	84
5149	0	1000	708	451	536	334	1355	0	49	78	1679	743	69	66
5150	0	1000	690	351	502	361	1077	0	64	42	1323	804	56	41
5151	0	1000	777	441	514	360	1145	0	75	29	1483	703	64	59
5152	0	1000	782	453	535	353	1085	0	81	70	1387	766	83	60
5153	0	1000	818	512	520	337	1089	0	98	85	1419	728	60	79
5154	0	1000	741	466	507	362	1051	0	101	54	1372	876	64	67
5155	0	1000	679	455	531	363	1013	0	40	102	1327	732	78	55
5156	0	1000	819	449	524	343	986	0	61	46	1328	792	76	34
5157	0	1000	715	391	515	352	1163	0	59	55	1442	765	69	51
5158	0	1000	761	474	506	367	1006	0	74	94	1317	791	81	55
5159	0	1000	814	508	527	365	932	0	82	49	1316	804	98	85
5160	0	1000	824	501	558	317	1081	0	86	61	1437	816	73	74
5161	0	1000	750	528	536	353	1077	0	91	86	1432	823	80	93
5162	0	1000	753	498	545	330	1055	0	62	91	1400	795	108	69
5163	0	1000	850	474	538	351	1047	0	65	71	1389	827	82	70
5164	0	1000	670	339	476	363	885	0	49	62	1113	805	71	46
5165	0	1000	811	436	515	365	1080	0	80	58	1381	705	77	58
5166	0	1000	798	396	518	356	1160	0	62	31	1464	703	86	49
5167	0	1000	812	360	532	321	1214	0	57	66	1451	623	52	60
5168	0	1000	762	524	524	356	1065	0	55	78	1457	771	147	49
5169	0	1000	808	459	516	363	980	0	84	77	1285	756	95	57
5170	0	1000	838	551	513	365	1020	0	54	76	1445	757	124	62
5171	0	1000	836	464	535	339	1223	0	76	114	1501	739	54	60
5172	0	1000	739	454	523	331	1109	0	47	90	1426	777	47	48
5173	0	1000	756	507	517	343	1070	0	68	85	1427	839	77	87
5174	0	1000	797	381	524	344	1063	0	52	82	1317	862	53	48
5175	0	1000	742	390	519	347	1115	0	51	30	1428	763	80	48
5176	0	1000	749	444	518	340	1055	0	65	86	1349	746	73	51
5177	0	1000	891	473	527	370	1030	0	79	55	1370	779	109	73
5178	0	1000	845	543	538	365	1137	0	73	84	1523	887	131	81
5179	0	1000	797	553	538	328	996	0	84	55	1415	801	142	32
5180	0	1000	714	421	494	362	984	0	65	81	1259	707	76	62
5181	0	1000	733	496	527	328	956	0	65	86	1307	891	95	45
5182	0	1000	788	447	545	340	1089	0	33	64	1442	717	73	55
5183	0	1000	730	503	523	347	1216	0	127	124	1468	798	53	37
5184	0	1000	643	460	495	376	957	0	57	59	1301	766	107	82
5185	0	1000	614	433	510	346	1000	0	41	65	1328	771	85	62
5186	0	1000	728	602	531	335	1142	0	129	79	1539	757	128	64
5187	0	1000	672	464	519	337	1033	0	65	70	1362	724	65	40
5188	0	1000	705	424	495	353	945	0	47	87	1241	686	84	35
5189	0	1000	738	476	506	353	977	0	58	97	1298	697	63	53
5190	0	1000	902	455	529	351	1043	0	47	53	1398	761	69	59
5191	0	1000	830	452	519	332	1004	0	76	74	1311	788	73	40
5192	0	1000	788	476	541	350	1133	0	58	77	1474	771	115	65
5193	0	1000	806	426	524	363	1006	0	66	42	1324	741	80	59
5194	0	1000	798	484	515	354	1067	0	84	90	1379	730	72	57
5195	0	1000	756	405	518	363	1179	0	26	39	1519	816	84	42
5196	0	1000	756	428	538	333	1174	0	59	67	1477	781	78	49
5197	0	1000	678	428	494	348	1048	0	83	53	1341	780	78	47
5198	0	1000	695	431	525	340	1071	0	88	75	1343	777	59	34
5199	0	1000	812	454	509	356	1037	0	81	62	1348	706	78	71
5200	0	1000	720	416	517	333	993	0	74	73	1268	755	68	46
5201	0	1000	715	392	527	334	960	0	48	50	1255	771	45	49
5202	0	1000	781	525	540	329	1033	0	67	91	1401	792	73	77
5203	0	1000	737	426	513	355	967	0	47	67	1280	784	94	53
5204	0	1000	700	437	537	319	1020	0	50	60	1348	716	63	79
5205	0	1000	672	381	519	331	1109	0	52	45	1405	687	76	36
5206	0	1000	741	402	534	340	1199	0	42	75	1487	801	73	74
5207	0	1000	788	479	513	338	1175	0	125	67	1465	845	47	83
5208	0	1000	875	537	512	336	972	0	100	71	1339	793	116	66
5209	0	1000	773	495	548	317	1145	0	114	67	1467	769	95	57
5210	0	1000	710	551	504	351	1108	0	136	68	1462	716	81	51
5211	0	1000	765	551	526	354	890	0	58	84	1304	810	90	57
5212	0	1000	756	358	522	329	1037	0	40	33	1323	695	67	57
5213	0	1000	768	441	524	347	1203	0	66	46	1532	875	101	45
5214	0	1000	769	460	530	352	1242	0	76	82	1544	788	96	52
5215	0	1000	758	445	542	328	1071	0	89	54	1374	843	58	48
5216	0	1000	751	431	530	357	1056	0	40	60	1387	768	76	74
5217	0	1000	805	519	548	324	1070	0	76	73	1440	853	96	60
5218	0	1000	798	497	534	327	1018	0	58	43	1414	668	82	34
5219	0	1000	694	434	492	361	1044	0	75	68	1335	742	63	52
5220	0	1000	775	413	516	372	1038	0	75	48	1332	761	76	35
5221	0	1000	755	425	517	346	984	0	86	79	1246	716	82	47
5222	0	1000	909	529	540	347	1040	0	67	82	1420	831	83	64
5223	0	1000	857	470	531	359	1167	0	57	51	1530	744	76	78
5224	0	1000	778	486	546	327	1129	0	57	49	1509	847	96	77
5225	0	1000	853	447	520	344	1025	0	54	80	1340	728	114	52
5226	0	1000	745	472	512	350	951	0	71	58	1300	646	52	71
5227	0	1000	749	606	541	323	1079	0	91	67	1527	725	154	42
5228	0	1000	856	468	510	360	985	0	63	69	1322	796	78	59
5229	0	1000	864	377	537	340	1013	0	48	52	1290	852	63	50
5230	0	1000	733	565	516	332	1062	0	76	100	1453	741	99	66
5231	0	1000	761	480	512	356	1067	0	67	66	1414	831	84	50
5232	0	1000	872	496	545	320	1223	0	59	71	1590	763	87	59
5233	0	1000	723	435	545	352	1144	0	76	56	1449	783	72	60
5234	0	1000	793	467	530	348	971	0	45	75	1320	785	89	65
5235	0	1000	658	441	532	338	1101	0	91	83	1372	859	58	64
5236	0	1000	686	427	529	359	943	0	33	49	1291	773	94	48
5237	0	1000	799	416	510	368	1075	0	74	62	1355	698	71	48
5238	0	1000	702	484	497	354	909	0	62	73	1258	719	84	70
5239	0	1000	758	445	511	363	1141	0	55	82	1456	734	73	62
5240	0	1000	801	416	532	319	1113	0	41	56	1432	751	70	76
5241	0	1000	771	479	541	325	1088	0	90	41	1441	723	80	64
5242	0	1000	761	501	540	339	1063	0	32	100	1432	740	100	79
5243	0	1000	769	414	519	356	1028	0	45	71	1327	726	74	64
5244	0	1000	790	555	524	330	1063	0	62	162	1401	672	62	60
5245	0	1000	790	459	498	367	994	0	78	86	1291	770	92	37
5246	0	1000	864	439	546	334	1162	0	64	40	1499	760	85	68
5247	0	1000	748	505	516	366	1000	0	71	99	1339	741	115	65
5248	0	1000	863	473	520	331	898	0	44	57	1273	952	92	59
5249	0	1000	768	497	568	323	1104	0	67	88	1450	685	54	60
5250	0	1000	699	456	522	353	1048	0	77	50	1380	781	46	79
5251	0	1000	805	435	510	364	1035	0	48	51	1371	807	92	61
5252	0	1000	734	465	513	335	1029	0	85	56	1353	744	84	47
5253	0	1000	777	375	490	356	1003	0	65	37	1280	690	75	46
5254	0	1000	871	438	535	340	1226	0	57	63	1545	815	93	46
5255	0	1000	792	478	515	355	1135	0	91	72	1450	708	82	62
5256	0	1000	772	434	527	347	1076	0	66	54	1391	752	68	59
5257	0	1000	770	468	521	339	1011	0	45	62	1372	796	104	32
5258	0	1000	775	437	495	370	919	0	26	76	1254	721	90	56
5259	0	1000	784	434	533	332	1050	0	94	79	1311	791	50	74
5260	0	1000	744	404	534	309	1101	0	55	49	1403	748	78	59
5261	0	1000	688	451	500	342	944	0	62	60	1276	699	96	52
5262	0	1000	745	469	533	331	955	0	59	64	1302	731	67	61
5263	0	1000	758	448	498	344	1034	0	116	56	1314	648	68	73
5264	0	1000	778	458	495	379	1039	0	75	83	1343	724	56	29
5265	0	1000	747	592	520	347	1144	0	84	162	1490	750	85	52
5266	0	1000	822	372	513	364	1098	0	80	32	1358	755	54	72
5267	0	1000	741	431	533	328	1169	0	50	78	1473	740	89	51
5268	0	1000	848	430	538	352	1023	0	43	68	1342	826	81	52
5269	0	1000	835	496	536	349	992	0	54	64	1374	863	98	48
5270	0	1000	791	510	510	371	1014	0	89	47	1388	751	103	47
5271	0	1000	740	519	514	350	1131	0	121	53	1480	679	78	69
5272	0	1000	614	436	532	325	1098	0	71	24	1439	733	59	62
5273	0	1000	749	410	518	343	1206	0	52	42	1523	779	82	62
5274	0	1000	800	429	530	350	1000	0	73	76	1283	914	74	69
5275	0	1000	761	458	528	335	1147	0	81	72	1455	768	70	82
5276	0	1000	819	402	523	339	1038	0	70	50	1321	771	80	58
5277	0	1000	791	612	533	315	1086	0	87	131	1480	768	134	63
5278	0	1000	776	420	498	374	1129	0	52	89	1413	759	75	56
5279	0	1000	682	383	526	324	1068	0	55	41	1361	781	64	57
5280	0	1000	861	449	518	348	944	0	61	65	1274	780	57	70
5281	0	1000	781	495	546	321	1070	0	54	112	1401	685	66	73
5282	0	1000	852	495	536	325	1060	0	45	46	1465	776	81	77
5283	0	1000	751	392	500	362	1145	0	72	68	1444	791	84	70
5284	0	1000	746	546	525	352	1056	0	82	123	1402	828	101	45
5285	0	1000	902	426	547	334	1121	0	45	71	1436	870	60	51
5286	0	1000	754	478	517	350	1203	0	88	83	1510	755	59	51
5287	0	1000	730	413	482	379	1109	0	54	72	1397	720	67	53
5288	0	1000	613	394	492	360	923	0	51	48	1222	692	67	47
5289	0	1000	731	591	562	335	1125	0	84	96	1536	816	77	68
5290	0	1000	860	381	504	348	877	0	54	44	1162	786	76	44
5291	0	1000	783	467	528	355	1069	0	85	83	1368	772	66	54
5292	0	1000	791	473	515	365	1031	0	97	77	1332	900	80	47
5293	0	1000	744	466	543	326	1060	0	43	79	1405	753	72	46
5294	0	1000	799	413	535	309	978	0	48	69	1275	717	44	60
5295	0	1000	800	529	557	306	1130	0	98	73	1505	897	115	52
5296	0	1000	767	497	542	330	1097	0	92	93	1417	731	107	76
5297	0	1000	813	507	561	332	1077	0	81	60	1446	689	107	72
5298	0	1000	699	411	535	320	961	0	53	48	1271	800	87	49
5299	0	1000	682	417	526	342	1046	0	62	46	1356	716	70	58
5300	0	1000	794	455	520	328	1175	0	82	83	1467	752	66	82
5301	0	1000	710	479	578	317	1255	0	58	83	1594	742	67	81
5302	0	1000	795	360	510	353	1100	0	37	43	1380	684	63	38
5303	0	1000	711	429	537	335	1245	0	77	84	1514	806	71	64
5304	0	1000	810	426	539	326	1025	0	65	76	1311	715	59	76
5305	0	1000	861	433	533	338	1095	0	70	88	1374	769	75	59
5306	0	1000	859	455	534	318	1179	0	87	78	1470	717	50	63
5307	0	1000	713	389	526	326	1027	0	50	62	1306	758	59	25
5308	0	1000	879	472	536	324	1107	0	60	65	1455	752	98	54
5309	0	1000	834	514	539	333	1058	0	53	78	1444	784	100	65
5310	0	1000	680	508	535	341	1272	0	141	81	1559	847	87	70
5311	0	1000	841	570	533	346	1066	0	135	68	1434	826	103	126
5312	0	1000	782	636	537	324	1048	0	75	164	1449	767	100	48
5313	0	1000	768	472	511	351	1077	0	63	70	1416	737	102	57
5314	0	1000	814	525	551	328	1268	0	99	69	1626	740	69	53
5315	0	1000	757	382	510	375	942	0	61	55	1217	809	78	46
5316	0	1000	878	460	550	322	1045	0	77	69	1359	772	71	56
5317	0	1000	763	438	530	334	1059	0	47	59	1393	742	108	46
5318	0	1000	698	423	499	359	1049	0	70	46	1356	706	67	47
5319	0	1000	757	438	543	343	1192	0	43	75	1516	756	96	47
5320	0	1000	745	459	546	340	1067	0	54	46	1426	798	70	64
5321	0	1000	821	400	543	339	1118	0	73	69	1383	814	50	51
5322	0	1000	754	439	543	327	1217	0	52	52	1556	715	97	59
5323	0	1000	765	429	549	320	1147	0	70	91	1424	825	48	66
5324	0	1000	797	478	530	348	1053	0	76	99	1360	779	73	74
5325	0	1000	750	410	547	338	995	0	74	41	1301	821	84	65
5326	0	1000	844	425	517	325	999	0	67	49	1315	699	51	55
5327	0	1000	731	433	501	355	890	0	65	55	1203	735	80	70
5328	0	1000	786	532	537	332	1019	0	108	47	1397	708	87	65
5329	0	1000	759	475	503	363	1122	0	62	112	1425	712	71	59
5330	0	1000	821	468	505	361	1018	0	65	57	1365	771	86	52
5331	0	1000	723	429	505	347	1052	0	56	65	1360	810	81	63
5332	0	1000	772	471	514	349	1023	0	43	78	1373	803	61	52
5333	0	1000	721	477	518	337	1097	0	69	59	1446	764	80	61
5334	0	1000	760	450	557	305	1120	0	71	76	1427	839	88	73
5335	0	1000	818	433	510	361	966	0	62	77	1261	749	67	52
5336	0	1000	748	491	517	352	1077	0	44	99	1428	721	81	69
5337	0	1000	711	588	547	315	1151	0	121	100	1524	673	95	107
5338	0	1000	823	450	540	357	961	0	54	70	1288	797	86	56
5339	0	1000	787	433	540	332	1103	0	61	86	1394	835	80	55
5340	0	1000	733	495	520	350	994	0	47	68	1378	739	106	62
5341	0	1000	777	457	540	319	953	0	47	82	1282	787	70	35
5342	0	1000	688	343	495	358	1103	0	56	41	1350	739	46	53
5343	0	1000	883	558	560	329	1238	0	57	92	1648	805	145	48
5344	0	1000	687	434	511	344	1014	0	80	50	1319	791	66	72
5345	0	1000	725	413	521	328	1007	0	87	34	1302	813	66	58
5346	0	1000	772	399	538	349	1067	0	29	42	1395	860	55	61
5347	0	1000	682	424	517	349	1066	0	76	61	1354	699	69	39
5348	0	1000	681	504	519	339	1005	0	118	93	1298	716	75	58
5349	0	1000	861	498	549	335	1207	0	78	108	1519	730	71	73
5350	0	1000	697	427	511	360	1023	0	51	74	1330	723	75	51
5351	0	1000	704	492	553	328	1236	0	63	75	1590	818	98	61
5352	0	1000	748	384	534	339	1010	0	54	63	1284	772	79	43
5353	0	1000	714	518	567	301	1158	0	84	60	1533	843	90	75
5354	0	1000	771	413	507	358	882	0	48	40	1207	780	45	48
5355	0	1000	673	425	526	330	1220	0	48	92	1505	649	68	36
5356	0	1000	686	587	518	323	1025	0	57	128	1429	806	163	53
5357	0	1000	741	446	506	348	1009	0	71	61	1324	753	104	47
5358	0	1000	864	452	532	342	933	0	47	63	1275	879	83	71
5359	0	1000	695	516	529	334	1187	0	66	136	1502	750	86	94
5360	0	1000	722	515	492	366	1038	0	62	112	1379	651	61	36
5361	0	1000	720	424	511	336	1092	0	73	47	1397	744	64	71
5362	0	1000	889	413	517	362	951	0	59	37	1271	801	74	71
5363	0	1000	819	463	529	336	1088	0	35	76	1442	815	87	48
5364	0	1000	779	475	529	340	1138	0	100	84	1430	749	83	72
5365	0	1000	673	354	521	340	1233	0	63	68	1457	786	45	41
5366	0	1000	812	473	530	336	904	0	43	74	1260	782	63	69
5367	0	1000	701	524	525	335	1021	0	58	97	1390	877	119	60
5368	0	1000	681	487	533	331	1148	0	115	62	1459	715	58	56
5369	0	1000	903	451	524	364	965	0	85	65	1266	876	65	73
5370	0	1000	724	477	510	355	1093	0	60	71	1439	759	62	58
5371	0	1000	846	449	510	347	958	0	100	66	1247	778	85	53
5372	0	1000	803	437	550	346	1121	0	63	115	1382	774	69	66
5373	0	1000	759	501	528	329	1064	0	69	69	1430	816	94	63
5374	0	1000	748	428	546	334	1183	0	77	98	1436	719	62	68
5375	0	1000	698	500	536	337	1132	0	87	88	1458	775	65	69
5376	0	1000	856	508	544	320	1082	0	175	73	1417	771	93	56
5377	0	1000	724	493	499	361	989	0	75	58	1350	857	80	43
5378	0	1000	830	446	547	346	1089	0	48	85	1402	831	72	49
5379	0	1000	737	513	542	347	1135	0	56	58	1541	829	97	54
5380	0	1000	862	473	552	318	1156	0	89	55	1488	853	102	47
5381	0	1000	742	489	527	327	1154	0	75	62	1511	731	67	56
5382	0	1000	749	469	527	329	1056	0	67	80	1383	811	73	68
5383	0	1000	778	427	522	354	930	0	48	81	1228	680	80	67
5384	0	1000	823	437	512	350	1002	0	73	73	1296	777	64	55
5385	0	1000	660	498	513	340	1073	0	88	79	1404	881	87	60
5386	0	1000	822	450	524	350	999	0	63	48	1338	802	84	62
5387	0	1000	738	465	514	348	944	0	71	82	1264	771	70	46
5388	0	1000	726	402	519	351	1017	0	82	64	1274	785	50	41
5389	0	1000	717	495	550	312	1100	0	81	57	1460	843	74	58
5390	0	1000	704	423	520	354	1200	0	58	84	1481	788	48	74
5391	0	1000	817	438	541	328	1184	0	82	60	1489	859	78	34
5392	0	1000	636	387	520	332	1143	0	63	59	1410	791	56	59
5393	0	1000	787	511	509	346	1167	0	77	63	1538	735	91	65
