Iteration	Cds	Chromosome	Downstream	Exon	Gene	Intergenic	Intron	RareAminoAcid	SpliceSiteAcceptor	SpliceSiteDonor	Transcript	Upstream	Utr3prime	Utr5prime
2141	0	100000	29920	21556	49543	34518	35478	0	2980	3006	49543	31978	3772	3339
2142	0	100000	29715	21522	49473	34304	35392	0	2902	3049	49473	31713	3896	3211
2143	0	100000	29565	21324	49225	34372	35308	0	2880	3037	49225	31600	3779	3341
2144	0	100000	29644	21637	49527	34331	35473	0	2918	3096	49527	31615	3832	3343
2145	0	100000	29568	21559	49624	34347	35524	0	2850	2966	49624	31652	3900	3283
2146	0	100000	29892	21725	49978	34025	35855	0	2986	3048	49978	31657	3871	3305
2147	0	100000	29585	21696	49736	34165	35620	2	2858	3115	49736	31910	3871	3369
2148	0	100000	29639	21505	49478	34407	35460	2	2928	3057	49478	31619	3887	3185
2149	0	100000	29670	21688	49679	34317	35476	0	2899	3009	49679	31646	3969	3304
2150	0	100000	29478	21594	49712	34295	35415	0	2893	2913	49712	31509	3793	3338
2151	0	100000	29770	21642	49683	34396	35534	0	2881	3030	49683	31680	3914	3406
2152	0	100000	29736	21665	49615	34345	35347	0	2845	3007	49615	31646	3894	3274
2153	0	100000	29873	21542	49621	34366	35632	0	2897	3092	49621	31669	3812	3259
2154	0	100000	29529	21618	49586	34368	35413	1	2950	2993	49586	31569	3859	3325
2155	0	100000	29726	21505	49642	34473	35723	0	2942	3011	49642	31857	3751	3327
2156	0	100000	29859	21596	49594	34340	35619	0	2933	3102	49594	31667	3945	3350
2157	0	100000	29516	21638	49701	34211	35719	1	2911	3163	49701	31723	3952	3443
2158	0	100000	29720	21523	49613	34495	35509	0	2905	3025	49613	31812	3875	3343
2159	0	100000	29810	21540	49593	34350	35509	1	2918	2946	49593	31789	3920	3311
2160	0	100000	29783	21541	49546	34452	35508	0	2952	2992	49546	31588	3785	3445
2161	0	100000	29614	21605	49531	34393	35373	0	2841	2999	49531	31692	3878	3310
2162	0	100000	29723	21584	49344	34469	35271	0	2909	3043	49344	31838	3851	3249
2163	0	100000	29575	21657	49883	34132	35697	0	2869	3038	49883	31622	3914	3352
2164	0	100000	29585	21601	49657	34133	35540	0	2945	3007	49657	31427	3901	3282
2165	0	100000	29743	21310	49368	34557	35424	0	2896	3004	49368	31688	3797	3259
2166	0	100000	29476	21491	49781	34095	35724	0	2957	3075	49781	31538	3835	3348
2167	0	100000	29569	21612	49471	34339	35348	0	2899	3099	49471	31434	3894	3342
2168	0	100000	29545	21436	49737	34285	35612	0	2828	2977	49737	31608	3863	3207
2169	0	100000	29749	21405	49372	34567	35294	0	2847	3014	49372	31747	3930	3314
2170	0	100000	29689	21649	49808	34253	35588	0	2866	3032	49808	31721	3874	3332
2171	0	100000	29681	21343	49489	34545	35541	0	2891	3010	49489	31687	3848	3334
2172	0	100000	29617	21495	49544	34180	35512	1	2893	3011	49544	31570	3810	3339
2173	0	100000	29598	21313	49527	34390	35600	1	2853	2981	49527	31818	3852	3281
2174	0	100000	29605	21615	49595	34113	35521	0	2891	3070	49595	31369	3913	3249
2175	0	100000	29709	21741	49797	34121	35664	0	2934	3066	49797	31614	3923	3312
2176	0	100000	29810	21339	49571	34443	35582	1	2873	2981	49571	31678	3791	3281
2177	0	100000	29825	21537	49773	34395	35741	1	2906	2989	49773	31712	3854	3323
2178	0	100000	29593	21529	49593	34251	35527	0	2879	3019	49593	31492	3863	3305
2179	0	100000	29901	21691	49674	34045	35463	0	2915	3020	49674	31717	3872	3387
2180	0	100000	29900	21517	49471	34492	35403	0	2904	3039	49471	32016	3854	3347
2181	0	100000	29529	21564	49570	34307	35472	0	2886	3052	49570	31524	3900	3381
2182	0	100000	29509	21361	49600	34254	35583	0	2795	3028	49600	31435	3788	3304
2183	0	100000	29488	21452	49683	34260	35786	0	2932	3066	49683	31629	3772	3367
2184	0	100000	29674	21593	49521	34447	35355	0	2930	3049	49521	31700	3921	3308
2185	0	100000	29676	21508	49420	34384	35280	0	2846	2938	49420	31478	3989	3330
2186	0	100000	29770	21342	49579	34315	35708	0	2864	3031	49579	31917	3861	3223
2187	0	100000	29752	21416	49609	34391	35672	0	2920	3058	49609	31676	3853	3339
2188	0	100000	29611	21456	49664	34326	35571	0	2841	3066	49664	31581	3879	3309
2189	0	100000	29875	21553	49719	34112	35751	0	2914	3084	49719	31768	3895	3310
2190	0	100000	29513	21290	49513	34615	35519	0	2830	2984	49513	31739	3837	3289
2191	0	100000	29612	21433	49433	34411	35464	0	2936	3020	49433	31468	3882	3326
2192	0	100000	29851	21654	49333	34314	35038	0	2833	2941	49333	31729	3944	3317
2193	0	100000	29800	21632	49688	34414	35615	0	3054	3030	49688	31704	3864	3417
2194	0	100000	29724	21570	49704	33997	35588	0	2921	3018	49704	31691	3840	3278
2195	0	100000	29586	21553	49501	34433	35318	0	2907	3030	49501	31694	3802	3258
2196	0	100000	29640	21484	49732	34272	35662	0	2907	3004	49732	31805	3774	3255
2197	0	100000	29733	21610	49724	34150	35507	1	2922	3014	49724	31540	3868	3359
2198	0	100000	29526	21417	49613	34402	35627	0	2888	3114	49613	31709	3926	3199
2199	0	100000	29650	21286	49278	34456	35313	0	2866	2896	49278	31196	3792	3326
2200	0	100000	29741	21713	49717	34139	35545	0	2889	3129	49717	31679	3878	3310
2201	0	100000	29925	21514	49501	34314	35441	0	2902	3031	49501	31691	3858	3272
2202	0	100000	29728	21585	49362	34338	35303	1	2969	3073	49362	31623	3891	3316
2203	0	100000	29856	21576	49757	34191	35548	0	2874	2954	49757	31802	3918	3304
2204	0	100000	29773	21354	49393	34552	35430	0	2900	3047	49393	31778	3794	3229
2205	0	100000	29854	21662	49696	34422	35537	0	2919	3069	49696	31703	4004	3301
2206	0	100000	29737	21328	49453	34392	35547	0	2955	3057	49453	31507	3734	3319
2207	0	100000	29734	21451	49581	34307	35637	0	2866	3075	49581	31928	3889	3397
2208	0	100000	29628	21696	49794	34116	35690	0	2992	3086	49794	31649	3830	3394
2209	0	100000	29351	21358	49435	34472	35491	0	2905	2984	49435	31521	3944	3225
2210	0	100000	29661	21658	49777	34260	35772	0	2980	3124	49777	31803	3870	3242
2211	0	100000	29516	21514	49525	34336	35477	1	2943	3024	49525	31552	3892	3367
2212	0	100000	29500	21496	49451	34509	35374	2	2855	3027	49451	31716	3909	3273
2213	0	100000	29600	21512	49604	34373	35556	0	2945	2982	49604	31543	3919	3336
2214	0	100000	29583	21426	49745	34115	35791	0	2893	3083	49745	31572	3864	3301
2215	0	100000	29737	21717	49667	34419	35474	1	2919	3038	49667	31758	3843	3292
2216	0	100000	29458	21222	49368	34360	35571	0	2864	3048	49368	31616	3812	3256
2217	0	100000	29639	21219	49518	34417	35658	0	2873	3019	49518	31754	3817	3300
2218	0	100000	29650	21287	49280	34371	35442	0	2965	3086	49280	31503	3841	3120
2219	0	100000	29797	21591	49650	34366	35468	0	2848	2999	49650	31787	3868	3389
2220	0	100000	29829	21486	49671	34318	35497	0	2867	2919	49671	31628	3912	3329
2221	0	100000	29759	21509	49781	34128	35796	0	2898	3070	49781	31587	3920	3310
2222	0	100000	29844	21665	49636	34327	35553	0	2896	3108	49636	31701	3796	3433
2223	0	100000	29979	21581	49706	34257	35633	1	2934	3028	49706	31730	3941	3351
2224	0	100000	29755	21672	49559	34355	35521	0	2906	3124	49559	31518	3948	3317
2225	0	100000	29675	21543	49815	34183	35843	0	2962	3090	49815	31747	3886	3368
2226	0	100000	29703	21247	49235	34869	35334	0	2927	2938	49235	31701	3891	3376
2227	0	100000	29758	21565	49599	34609	35643	0	2979	3051	49599	31868	3826	3363
2228	0	100000	29677	21615	49676	34242	35545	0	2923	3022	49676	31943	3941	3298
2229	0	100000	29906	21428	49535	34404	35519	0	2861	3035	49535	31766	3807	3351
2230	0	100000	29710	21625	50000	34215	35952	1	2895	3087	50000	31672	3866	3405
2231	0	100000	29640	21451	49406	34216	35316	0	2847	3020	49406	31657	3913	3215
2232	0	100000	29826	21735	49590	34396	35450	0	2923	3134	49590	31560	3898	3456
2233	0	100000	29702	21461	49309	34423	35247	0	2887	3062	49309	31464	3839	3333
2234	0	100000	29587	21422	49509	34294	35443	0	2922	2932	49509	31625	3798	3263
2235	0	100000	29616	21508	49491	34357	35440	0	2908	2975	49491	31805	3879	3374
2236	0	100000	29765	21449	49468	34563	35499	0	2861	3114	49468	31836	3866	3308
2237	0	100000	29669	21503	49706	34317	35690	0	2883	3007	49706	31667	3845	3333
2238	0	100000	29770	21623	49757	34350	35636	0	2928	3147	49757	31773	3946	3361
2239	0	100000	29483	21583	49724	34319	35682	0	2961	3037	49724	31487	3870	3245
2240	0	100000	29884	21637	49794	34230	35684	0	2885	3004	49794	31690	3848	3352
2241	0	100000	29833	21470	49761	34152	35718	1	2807	3070	49761	31712	3815	3255
2242	0	100000	29541	21394	49268	34754	35286	0	2922	2985	49268	31468	3823	3342
2243	0	100000	29479	21415	49746	34217	35988	1	3043	3079	49746	31599	3834	3290
2244	0	100000	29817	21804	49852	34135	35647	0	2967	3042	49852	31719	3910	3331
2245	0	100000	29644	21737	49960	33848	35784	0	2962	3124	49960	31670	3926	3250
2246	0	100000	29777	21722	49575	34360	35367	0	2942	3053	49575	31724	3880	3397
2247	0	100000	29390	21743	49996	34070	35807	0	2895	3089	49996	31856	3901	3430
2248	0	100000	29729	21478	49555	34431	35609	1	2901	3035	49555	31665	3898	3276
2249	0	100000	29650	21450	49682	34081	35664	1	2924	2984	49682	31424	3918	3278
2250	0	100000	29725	21668	49704	34028	35435	0	2827	3046	49704	31526	3956	3319
2251	0	100000	29673	21548	49432	34320	35282	0	2880	2992	49432	31673	3894	3304
2252	0	100000	29314	21251	49237	34748	35318	0	2882	2944	49237	31392	3890	3189
2253	0	100000	29649	21446	49742	34287	35765	0	2923	3017	49742	31818	3882	3293
2254	0	100000	29680	21703	50076	34011	35931	0	2932	3116	50076	31608	3893	3360
2255	0	100000	30053	21734	49728	34329	35451	0	2846	2982	49728	31860	3884	3420
2256	0	100000	29876	21544	49486	34459	35390	1	2900	2997	49486	31832	3961	3214
2257	0	100000	29619	21672	49669	34372	35554	0	2951	3050	49669	31715	3842	3305
2258	0	100000	29669	21522	49465	34520	35368	0	2958	2988	49465	31752	3918	3293
2259	0	100000	29665	21641	49900	34139	35847	0	2930	3081	49900	31853	3907	3233
2260	0	100000	29358	21451	49566	34344	35423	0	2905	2915	49566	31545	3873	3216
2261	0	100000	29566	21654	49698	34161	35635	1	3007	3039	49698	31503	3851	3297
2262	0	100000	29597	21694	49580	34223	35378	0	2842	3118	49580	31845	3898	3262
2263	0	100000	29454	21395	49400	34652	35444	0	2843	2925	49400	31228	3783	3339
2264	0	100000	29638	21360	49696	34332	35801	0	2972	2960	49696	31643	3896	3260
2265	0	100000	29765	21655	49676	34251	35665	0	3023	2996	49676	31570	3847	3259
2266	0	100000	29426	21428	49146	34723	35105	0	2903	2908	49146	31646	3982	3328
2267	0	100000	29618	21496	49567	34388	35549	0	2901	3070	49567	31715	3894	3239
2268	0	100000	29666	21611	49635	34465	35590	0	2975	3070	49635	31611	3947	3338
2269	0	100000	29586	21473	49691	34407	35671	0	2904	3092	49691	31624	3767	3365
2270	0	100000	29780	21309	49461	34198	35539	0	2885	2937	49461	31518	3892	3366
2271	0	100000	29599	21535	49417	34475	35376	0	2860	3111	49417	31867	3818	3374
2272	0	100000	29670	21387	49707	34164	35731	0	2935	3102	49707	31543	3886	3305
2273	0	100000	29627	21664	49693	34333	35638	0	2933	3086	49693	31339	3934	3366
2274	0	100000	29658	21825	50124	33775	35840	0	2934	3114	50124	31518	3956	3360
2275	0	100000	29665	21696	49738	34210	35591	0	2909	3075	49738	31518	3903	3331
2276	0	100000	29700	21541	49731	34277	35788	0	3043	3138	49731	31685	3881	3304
2277	0	100000	29767	21838	49815	34215	35441	0	2901	3059	49815	31903	3906	3445
2278	0	100000	29406	21622	49557	34313	35301	0	2867	3021	49557	31645	3880	3293
2279	0	100000	29741	21387	49318	34587	35382	0	2926	3007	49318	31436	3854	3291
2280	0	100000	29805	21702	49762	34293	35506	0	2913	3010	49762	31783	3867	3322
2281	0	100000	29556	21502	49373	34490	35306	0	2881	3025	49373	31484	3892	3242
2282	0	100000	29783	21576	49708	34328	35600	0	2865	3172	49708	31894	3904	3325
2283	0	100000	29669	21465	49619	34293	35613	0	2980	2988	49619	31469	3823	3342
2284	0	100000	29415	21489	49693	34145	35583	0	2860	2977	49693	31543	3921	3394
2285	0	100000	29540	21677	49805	34311	35691	1	2938	3045	49805	31554	3864	3394
2286	0	100000	29594	21506	49684	34246	35610	1	2864	3035	49684	31645	3861	3296
2287	0	100000	29871	21458	49565	34308	35594	0	2923	3057	49565	31380	3815	3298
2288	0	100000	29797	21690	49860	34387	35686	0	2953	3046	49860	31632	3788	3359
2289	0	100000	29840	21563	49810	34238	35758	0	2939	3028	49810	31732	3835	3322
2290	0	100000	29723	21502	49555	34462	35458	0	2800	3028	49555	31829	3835	3401
2291	0	100000	29614	21470	49466	34478	35346	1	2874	3028	49466	31584	3912	3303
2292	0	100000	29749	21332	49456	34540	35614	0	2897	3079	49456	31548	3861	3294
2293	0	100000	29681	21441	49559	34535	35493	0	2834	3015	49559	31873	3771	3379
2294	0	100000	29531	21436	49485	34413	35649	0	2997	3141	49485	31606	3830	3259
2295	0	100000	29632	21457	49463	34532	35357	1	2791	2971	49463	31614	3738	3370
2296	0	100000	29786	21622	49731	34346	35559	0	2933	3046	49731	31879	3838	3331
2297	0	100000	29759	21433	49520	34520	35479	1	2869	3018	49520	31694	3870	3273
2298	0	100000	29613	21512	49526	34332	35484	0	2952	3041	49526	31627	3926	3261
2299	0	100000	29778	21507	49580	34344	35421	0	2893	2967	49580	31353	3825	3303
2300	0	100000	29747	21432	49416	34700	35360	1	2885	2913	49416	31934	3843	3356
2301	0	100000	29804	21437	49441	34461	35486	0	2962	3072	49441	31735	3782	3342
2302	0	100000	29665	21526	49708	33966	35586	0	2871	3064	49708	31620	3822	3297
2303	0	100000	29579	21534	49472	34580	35437	0	2906	3051	49472	31842	3849	3358
2304	0	100000	29701	21482	49634	34360	35583	0	2907	2983	49634	31513	3872	3287
2305	0	100000	29839	21640	49647	34425	35459	1	2931	3045	49647	31935	3881	3319
2306	0	100000	29954	21527	49395	34691	35255	1	2777	3014	49395	31661	3783	3358
2307	0	100000	29653	21582	49868	34482	35774	0	2822	3041	49868	31935	3826	3344
2308	0	100000	29680	21601	49751	34423	35693	1	2898	3039	49751	31793	3908	3370
2309	0	100000	29752	21641	49741	34403	35628	0	3000	3030	49741	31690	3955	3332
2310	0	100000	29716	21478	49490	34498	35571	0	2861	3098	49490	31632	3902	3346
2311	0	100000	29864	21695	49822	34315	35742	0	2904	3178	49822	31860	3884	3352
2312	0	100000	29610	21371	49566	34272	35672	0	2885	3060	49566	31576	3831	3227
2313	0	100000	29589	21536	49382	34439	35218	0	2867	2987	49382	31595	3879	3291
2314	0	100000	29776	21740	49852	34144	35594	0	3022	2973	49852	31688	3765	3305
2315	0	100000	29869	21613	49661	34239	35678	0	2944	3142	49661	31759	3759	3298
2316	0	100000	29580	21597	49803	34148	35612	1	2819	2982	49803	31533	3908	3247
2317	0	100000	29445	21521	49446	34574	35460	0	2911	3013	49446	31550	3824	3261
2318	0	100000	29909	21574	49465	34395	35379	0	2961	3096	49465	31964	3890	3247
2319	0	100000	29780	21627	49264	34731	35158	0	2873	3119	49264	31703	3861	3281
2320	0	100000	29736	21511	49419	34639	35318	1	2904	3027	49419	31566	3869	3328
2321	0	100000	29650	21370	49374	34518	35432	1	2885	3102	49374	31468	3801	3266
2322	0	100000	29917	21435	49469	34421	35601	0	2963	3096	49469	31730	3815	3234
2323	0	100000	29549	21584	49588	34373	35497	0	2944	3022	49588	31642	3824	3358
2324	0	100000	29633	21643	49750	34413	35631	0	2933	3081	49750	31620	3899	3504
2325	0	100000	29790	21605	49440	34361	35467	0	3028	3075	49440	31802	3897	3200
2326	0	100000	29748	21554	49520	34178	35428	0	2929	2970	49520	31541	3890	3280
2327	0	100000	29593	21469	49583	34219	35609	0	2863	3095	49583	31590	3872	3274
2328	0	100000	29629	21064	49256	34602	35540	0	2918	3068	49256	31367	3774	3202
2329	0	100000	29665	21537	49843	34178	35658	1	2805	2997	49843	31548	3886	3402
2330	0	100000	29574	21455	49393	34506	35276	0	2792	2939	49393	31701	3924	3293
2331	0	100000	29790	21367	49625	34538	35647	1	2872	2970	49625	31533	3714	3278
2332	0	100000	29632	21590	49700	34229	35522	0	2848	3024	49700	31801	3857	3393
2333	0	100000	29598	21644	49587	34300	35418	0	2901	2970	49587	31648	3815	3299
2334	0	100000	29636	21220	49546	34292	35671	0	2818	2973	49546	31288	3892	3177
2335	0	100000	29811	21590	49653	34440	35556	0	2878	3030	49653	31889	4003	3283
2336	0	100000	29806	21646	49612	34203	35438	0	2876	3124	49612	31659	3824	3339
2337	0	100000	29938	21531	49603	34470	35436	0	2868	3041	49603	31647	3921	3251
2338	0	100000	29770	21666	49707	34260	35511	0	2909	3047	49707	31792	3858	3329
2339	0	100000	29588	21752	49606	34286	35536	0	3021	3164	49606	31622	3957	3435
2340	0	100000	29611	21444	49579	34532	35618	0	2906	3050	49579	31571	3868	3322
2341	0	100000	29526	21670	49951	34133	35794	0	2902	3085	49951	31576	3897	3304
2342	0	100000	29503	21636	49645	34358	35429	1	2873	3029	49645	31685	3898	3445
2343	0	100000	29680	21606	49594	34323	35476	0	2985	3018	49594	31615	3845	3281
2344	0	100000	29633	21505	49896	34234	35771	0	2836	2960	49896	31817	3839	3393
2345	0	100000	29456	21484	49802	34100	35688	1	2854	2907	49802	31734	3982	3322
2346	0	100000	29750	21489	49591	34385	35591	0	2936	3083	49591	31548	3920	3241
2347	0	100000	29598	21539	49609	34399	35528	0	2908	2948	49609	31482	3842	3269
2348	0	100000	29668	21484	49690	34244	35607	0	2902	2996	49690	31654	3833	3281
2349	0	100000	29845	21645	49773	34334	35602	0	2845	3043	49773	31880	3961	3338
2350	0	100000	29722	21720	49618	34365	35405	0	2856	3010	49618	31755	3987	3304
2351	0	100000	29831	21795	49722	34338	35360	1	2973	2959	49722	31889	3908	3285
2352	0	100000	29874	21615	49762	34264	35562	0	2865	3054	49762	31701	3887	3405
2353	0	100000	29627	21318	49326	34318	35441	0	2968	3024	49326	31588	3845	3247
2354	0	100000	29985	21792	49882	34173	35756	0	3013	3162	49882	31742	3947	3298
2355	0	100000	29676	21364	49575	34306	35532	0	2870	3003	49575	31507	3892	3269
2356	0	100000	29496	21279	49475	34353	35547	0	2889	2958	49475	31222	3774	3303
2357	0	100000	29718	21541	49710	34277	35666	0	2946	3040	49710	31896	3983	3275
2358	0	100000	29724	21650	49666	34205	35589	0	2899	3191	49666	31656	3848	3335
2359	0	100000	29627	21505	49637	34460	35611	0	2966	3007	49637	31764	3879	3274
2360	0	100000	29781	21388	49404	34488	35371	0	2847	2925	49404	31846	3889	3348
2361	0	100000	29711	21597	49760	34239	35618	0	2920	3088	49760	31494	3885	3353
2362	0	100000	29971	21544	49508	34475	35384	0	2870	3022	49508	31583	3915	3336
2363	0	100000	29605	21648	49586	34638	35581	0	2894	3075	49586	31833	3797	3473
2364	0	100000	29647	21470	49727	34236	35705	0	2923	2999	49727	31678	3955	3276
2365	0	100000	29724	21610	49640	34441	35456	1	2938	2985	49640	31885	3910	3365
2366	0	100000	29843	21535	49269	34528	35173	0	2940	3015	49269	31656	3997	3307
2367	0	100000	29821	21537	49544	34369	35487	0	2906	3066	49544	31569	3926	3341
2368	0	100000	29483	21325	49554	34369	35479	0	2879	2927	49554	31610	3756	3305
2369	0	100000	29593	21586	49654	34278	35535	0	2954	2984	49654	31551	3921	3329
2370	0	100000	29671	21578	49695	34133	35574	0	2912	3017	49695	31652	3918	3299
2371	0	100000	29637	21493	49603	34289	35564	0	2924	2954	49603	31538	3873	3231
2372	0	100000	29685	21477	49557	34348	35497	0	2898	2987	49557	31625	3891	3230
2373	0	100000	29522	21381	49302	34559	35432	0	2895	3034	49302	31810	3784	3248
2374	0	100000	29740	21518	49649	34126	35568	0	2940	2979	49649	31755	3868	3308
2375	0	100000	29568	21346	49644	34462	35610	0	2887	2904	49644	31485	3834	3247
2376	0	100000	29597	21555	49622	34193	35556	0	2957	3072	49622	31589	3821	3344
2377	0	100000	29694	21270	49444	34456	35713	0	2935	3063	49444	31576	3790	3354
2378	0	100000	29736	21505	49515	34455	35430	0	2942	3039	49515	31805	3908	3323
2379	0	100000	29515	21353	49444	34434	35633	0	2898	3074	49444	31451	3845	3402
2380	0	100000	29690	21369	49608	34186	35657	0	2835	2967	49608	31604	3916	3305
2381	0	100000	29908	21537	49565	34182	35539	0	2918	3057	49565	31560	3903	3320
2382	0	100000	29764	21494	49455	34369	35408	1	2868	3066	49455	31608	3769	3249
2383	0	100000	29792	21425	49378	34566	35408	1	2887	2965	49378	31540	3964	3274
2384	0	100000	29621	21492	49399	34404	35293	0	2867	3024	49399	31655	3760	3334
2385	0	100000	29776	21416	49265	34540	35380	0	2897	3146	49265	31832	3740	3363
2386	0	100000	29609	21157	49322	34539	35531	0	2810	3017	49322	31795	3759	3247
2387	0	100000	29646	21658	50081	33926	35900	0	2943	3076	50081	31620	3890	3287
2388	0	100000	29719	21617	49717	34166	35507	1	2869	3003	49717	31609	3943	3339
2389	0	100000	29466	21482	49773	34244	35716	0	2879	3036	49773	31466	3880	3320
2390	0	100000	29834	21533	49665	34330	35482	0	2857	2989	49665	31672	3932	3297
2391	0	100000	29734	21749	49504	34391	35271	0	2891	3064	49504	31947	3937	3330
2392	0	100000	29685	21527	49665	34208	35689	0	2940	3045	49665	31586	3893	3303
2393	0	100000	29654	21454	49899	34126	35883	0	2878	3092	49899	31526	3909	3303
2394	0	100000	29525	21426	49433	34330	35467	0	2898	3050	49433	31597	3849	3343
2395	0	100000	29809	21716	49945	34247	35645	0	2929	3046	49945	31847	3864	3371
2396	0	100000	30015	21509	49559	34570	35475	0	2810	3062	49559	31561	3943	3263
2397	0	100000	29521	21536	49691	34131	35616	1	2923	2963	49691	31634	3882	3291
2398	0	100000	29646	21519	49454	34342	35521	1	2927	3036	49454	31713	3953	3325
2399	0	100000	29887	21632	49616	34472	35500	0	2906	3030	49616	31826	3896	3401
2400	0	100000	29722	21736	49846	34215	35777	0	2901	3094	49846	31739	3840	3415
2401	0	100000	29663	21432	49615	34355	35666	0	2858	3057	49615	31651	3715	3357
2402	0	100000	29661	21454	49483	34429	35487	0	2976	2965	49483	31736	3905	3296
2403	0	100000	29823	21713	49691	34363	35577	0	2953	3134	49691	31615	3886	3384
2404	0	100000	29739	21555	49574	34608	35462	0	2880	3081	49574	31660	3858	3286
2405	0	100000	29867	21585	49591	34269	35413	0	2901	3013	49591	31844	3896	3302
2406	0	100000	29653	21755	49885	34005	35711	0	2963	3119	49885	31732	3791	3316
2407	0	100000	29800	21556	49790	34185	35646	0	2871	3010	49790	31832	3912	3327
2408	0	100000	29680	21435	49538	34273	35524	0	2889	2974	49538	31681	3821	3217
2409	0	100000	29619	21308	49340	34502	35399	0	2862	2952	49340	31479	3922	3327
2410	0	100000	29622	21461	49571	34415	35526	0	2920	2999	49571	31559	3880	3322
2411	0	100000	29758	21460	49657	34456	35525	0	2814	2956	49657	31449	3919	3214
2412	0	100000	29881	21665	49873	34212	35678	0	2960	3100	49873	31744	3858	3286
2413	0	100000	30063	21756	49897	34053	35757	0	2972	3077	49897	31674	3967	3323
2414	0	100000	29492	21440	49405	34686	35513	0	2935	3057	49405	31758	3834	3360
2415	0	100000	29774	21383	49488	34519	35537	0	2889	2985	49488	31478	3877	3198
2416	0	100000	29665	21369	49457	34569	35545	0	2968	2974	49457	31727	3849	3360
2417	0	100000	29503	21557	49499	34311	35375	0	2920	3053	49499	31497	3905	3298
2418	0	100000	29630	21475	49498	34509	35332	0	2901	2958	49498	31728	3797	3255
2419	0	100000	29901	21649	49620	34618	35501	0	2898	3025	49620	31799	3863	3364
2420	0	100000	29718	21263	49340	34599	35496	0	2908	3059	49340	31658	3797	3383
2421	0	100000	29649	21416	49693	34165	35835	0	2907	3085	49693	31549	3768	3268
2422	0	100000	29490	21464	49568	34216	35627	0	2908	3001	49568	31554	3898	3224
2423	0	100000	29813	21603	49866	34201	35809	0	2930	3090	49866	31883	3811	3388
2424	0	100000	29661	21439	49614	34263	35605	0	2890	3067	49614	31623	3778	3385
2425	0	100000	29651	21485	49495	34514	35469	0	2909	3026	49495	31626	3839	3384
2426	0	100000	29664	21508	49856	34144	35871	0	2902	3113	49856	31569	3869	3311
2427	0	100000	29714	21527	49579	34297	35563	0	2902	3047	49579	31687	3835	3356
2428	0	100000	29502	21411	49582	34307	35756	0	2904	3200	49582	31468	3835	3350
2429	0	100000	29402	21639	49601	34357	35541	0	2942	3023	49601	31794	3927	3503
2430	0	100000	29672	21698	49769	34329	35681	0	2950	3059	49769	31969	3847	3348
2431	0	100000	29720	21621	49691	34317	35543	1	2938	3055	49691	31711	3908	3301
2432	0	100000	29781	21522	49813	34262	35749	0	2884	2972	49813	31965	3881	3385
2433	0	100000	29384	21478	49463	34217	35507	0	2938	3050	49463	31552	3865	3293
2434	0	100000	29781	21607	50144	33923	36014	0	2908	3027	50144	31660	3945	3369
2435	0	100000	29606	21508	49303	34524	35249	0	2857	3037	49303	31333	3859	3297
2436	0	100000	29499	21489	49465	34373	35368	0	2924	3020	49465	31588	3777	3327
2437	0	100000	29745	21543	49709	34180	35616	0	2858	2938	49709	31713	3882	3292
2438	0	100000	29790	21601	49734	34197	35664	0	2908	3010	49734	31752	3831	3327
2439	0	100000	29994	21550	49558	34471	35376	0	2888	2966	49558	31813	3803	3402
2440	0	100000	29449	21196	49428	34484	35683	0	2890	2967	49428	31303	3765	3305
2441	0	100000	29856	22014	49939	34243	35632	0	2996	3156	49939	32043	3936	3411
2442	0	100000	29758	21576	49619	34331	35526	0	2909	3008	49619	31578	3896	3331
2443	0	100000	29849	21704	49777	34305	35654	0	2982	3046	49777	31745	3985	3312
2444	0	100000	29611	21586	49624	34167	35570	0	2924	3079	49624	31534	3922	3329
2445	0	100000	29758	21703	49821	34125	35712	1	2964	3103	49821	31879	3953	3282
2446	0	100000	29688	21549	49564	34472	35456	0	2874	3013	49564	31705	3844	3318
2447	0	100000	29781	21536	49629	34324	35473	0	2893	3015	49629	31785	3805	3216
2448	0	100000	29706	21739	49347	34589	35296	0	2963	3114	49347	31480	3897	3284
2449	0	100000	29955	21701	49704	34127	35704	0	3022	3129	49704	31629	3857	3312
2450	0	100000	29966	21592	49793	34298	35867	0	2983	3093	49793	31810	3881	3318
2451	0	100000	29728	21656	49718	34143	35496	0	2916	3018	49718	31597	3782	3297
2452	0	100000	29589	21434	49474	34200	35410	0	2879	3019	49474	31720	3805	3260
2453	0	100000	29706	21290	49650	34413	35970	0	2949	3136	49650	31757	3798	3237
2454	0	100000	29675	21269	49465	34360	35565	0	2773	3008	49465	31606	3711	3328
2455	0	100000	29769	21655	49571	34432	35441	0	2966	2978	49571	31874	3843	3373
2456	0	100000	29777	21670	49930	34141	35944	0	2957	3201	49930	31700	3834	3327
2457	0	100000	29826	21613	49475	34730	35385	0	2892	3052	49475	31901	3914	3299
2458	0	100000	29499	21560	49628	34408	35551	0	2947	3046	49628	31561	3931	3271
2459	0	100000	29676	21369	49315	34667	35460	0	2870	3086	49315	31593	3878	3231
2460	0	100000	29717	21607	49481	34541	35418	0	2944	3083	49481	31643	3873	3282
2461	0	100000	29599	21574	49593	34304	35618	0	2974	3073	49593	31763	3855	3355
2462	0	100000	29670	21466	49571	34509	35492	0	2886	2968	49571	31668	3857	3301
2463	0	100000	29447	21558	49424	34570	35422	0	2937	3039	49424	31711	3857	3354
